,order_id,date,time
8833,15504,2015-09-16,16:13:59
8834,15507,2015-09-16,17:04:02
8835,15508,2015-09-16,17:16:43
8836,15509,2015-09-16,17:30:44
8837,15510,2015-09-16,17:33:24
8838,15511,2015-09-16,17:59:04
8839,15513,2015-09-16,18:15:14
8840,15514,2015-09-16,18:28:15
8841,15521,2015-09-16,19:12:46
8842,15526,2015-09-16,19:39:55
8843,15527,2015-09-16,21:06:29
8844,15528,2015-09-16,21:18:31
8845,15529,2015-09-16,21:37:56
8846,15535,2015-09-17,12:13:58
8847,15536,2015-09-17,12:29:42
8848,15538,2015-09-17,12:43:10
8849,15539,2015-09-17,12:44:48
8850,15542,2015-09-17,13:05:27
8851,15543,2015-09-17,13:06:14
8852,15544,2015-09-17,13:15:51
8853,15545,2015-09-17,13:26:41
8854,15546,2015-09-17,13:27:23
8855,15547,2015-09-17,13:30:03
8856,15555,2015-09-17,15:59:51
8857,15556,2015-09-17,16:00:51
8858,15560,2015-09-17,16:15:25
8859,15562,2015-09-17,16:22:25
8860,15563,2015-09-17,16:23:41
8861,15564,2015-09-17,16:36:33
8862,15565,2015-09-17,16:40:10
8863,15566,2015-09-17,16:41:50
8864,15567,2015-09-17,17:15:11
8865,15569,2015-09-17,17:27:07
8866,15572,2015-09-17,17:36:16
8867,15573,2015-09-17,17:45:39
8868,15574,2015-09-17,17:47:51
8869,15575,2015-09-17,18:04:34
8870,15577,2015-09-17,18:14:07
8871,15578,2015-09-17,18:19:17
8872,15579,2015-09-17,18:31:22
8873,15580,2015-09-17,18:37:23
8874,15585,2015-09-17,19:30:43
8875,15586,2015-09-17,20:01:15
8876,15587,2015-09-17,20:03:16
8877,15588,2015-09-17,20:15:20
8878,15591,2015-09-18,11:42:22
8879,15592,2015-09-18,11:46:12
8880,15593,2015-09-18,11:48:24
8881,15598,2015-09-18,12:23:28
8882,15605,2015-09-18,13:07:45
8883,15606,2015-09-18,13:11:58
8884,15607,2015-09-18,13:12:30
8885,15608,2015-09-18,13:12:54
8886,15609,2015-09-18,13:16:13
8887,15613,2015-09-18,13:45:37
8888,15614,2015-09-18,13:45:49
8889,15616,2015-09-18,14:29:58
8890,15618,2015-09-18,16:04:34
8891,15619,2015-09-18,16:31:49
8892,15621,2015-09-18,17:07:36
8893,15622,2015-09-18,17:16:37
8894,15623,2015-09-18,17:23:12
8895,15624,2015-09-18,17:25:09
8896,15627,2015-09-18,17:46:38
8897,15629,2015-09-18,17:54:57
8898,15630,2015-09-18,18:03:24
8899,15631,2015-09-18,18:05:21
8900,15633,2015-09-18,18:20:30
8901,15634,2015-09-18,18:26:09
8902,15636,2015-09-18,18:34:40
8903,15637,2015-09-18,18:36:53
8904,15638,2015-09-18,18:51:18
8905,15641,2015-09-18,19:06:36
8906,15643,2015-09-18,19:48:24
8907,15644,2015-09-18,19:53:52
8908,15645,2015-09-18,20:01:02
8909,15646,2015-09-18,20:06:28
8910,15647,2015-09-18,20:17:37
8911,15648,2015-09-18,20:21:52
8912,15652,2015-09-18,21:02:28
8913,15655,2015-09-18,21:11:24
8914,15658,2015-09-18,21:40:38
8915,15661,2015-09-18,21:56:04
8916,15662,2015-09-18,22:55:28
8917,15663,2015-09-19,11:32:48
8918,15664,2015-09-19,11:36:18
8919,15665,2015-09-19,11:50:27
8920,15667,2015-09-19,12:10:26
8921,15668,2015-09-19,12:21:39
8922,15671,2015-09-19,12:56:56
8923,15672,2015-09-19,13:09:49
8924,15673,2015-09-19,13:29:29
8925,15676,2015-09-19,14:41:41
8926,15681,2015-09-19,15:58:33
8927,15682,2015-09-19,16:12:16
8928,15683,2015-09-19,16:34:35
8929,15686,2015-09-19,17:07:37
8930,15688,2015-09-19,17:28:54
8931,15691,2015-09-19,17:48:05
8932,15697,2015-09-19,18:20:15
8933,15700,2015-09-19,18:36:58
8934,15701,2015-09-19,18:38:32
8935,15702,2015-09-19,18:49:32
8936,15703,2015-09-19,19:02:13
8937,15705,2015-09-19,19:20:15
8938,15706,2015-09-19,19:25:16
8939,15707,2015-09-19,19:26:39
8940,15710,2015-09-19,19:50:41
8941,15712,2015-09-19,20:05:41
8942,15713,2015-09-19,20:09:43
8943,15714,2015-09-19,20:30:38
8944,15718,2015-09-19,21:23:31
8945,15719,2015-09-19,21:26:46
8946,15721,2015-09-19,22:27:51
8947,15723,2015-09-20,11:42:39
8948,15724,2015-09-20,11:49:37
8949,15726,2015-09-20,12:13:41
8950,15727,2015-09-20,12:16:44
8951,15728,2015-09-20,12:30:44
8952,15729,2015-09-20,12:42:58
8953,15730,2015-09-20,13:46:52
8954,15731,2015-09-20,13:55:20
8955,15732,2015-09-20,14:07:46
8956,15733,2015-09-20,14:24:04
8957,15735,2015-09-20,15:02:39
8958,15736,2015-09-20,15:24:26
8959,15737,2015-09-20,15:41:18
8960,15742,2015-09-20,16:27:44
8961,15747,2015-09-20,17:29:06
8962,15748,2015-09-20,17:41:29
8963,15749,2015-09-20,17:42:21
8964,15750,2015-09-20,17:52:51
8965,15752,2015-09-20,18:29:44
8966,15753,2015-09-20,18:32:23
8967,15755,2015-09-20,18:45:04
8968,15756,2015-09-20,18:51:34
8969,15757,2015-09-20,18:53:12
8970,15758,2015-09-20,18:59:57
8971,15760,2015-09-20,19:41:29
8972,15762,2015-09-20,19:51:23
8973,15763,2015-09-20,20:00:24
8974,15765,2015-09-20,20:56:48
8975,15767,2015-09-20,21:37:50
8976,15769,2015-09-20,22:09:57
8977,15770,2015-09-21,11:25:00
8978,15771,2015-09-21,11:38:44
8979,15772,2015-09-21,11:43:14
8980,15773,2015-09-21,11:52:21
8981,15776,2015-09-21,11:57:50
8982,15780,2015-09-21,12:34:43
8983,15782,2015-09-21,12:40:39
8984,15783,2015-09-21,12:51:11
8985,15784,2015-09-21,12:51:25
8986,15785,2015-09-21,12:54:00
8987,15787,2015-09-21,13:28:14
8988,15790,2015-09-21,13:35:40
8989,15791,2015-09-21,14:18:00
8990,15793,2015-09-21,15:34:48
8991,15794,2015-09-21,16:30:45
8992,15795,2015-09-21,16:33:10
8993,15797,2015-09-21,16:40:29
8994,15798,2015-09-21,16:40:42
8995,15800,2015-09-21,17:02:34
8996,15802,2015-09-21,17:31:57
8997,15803,2015-09-21,17:44:40
8998,15804,2015-09-21,17:48:38
8999,15806,2015-09-21,17:54:12
9000,15807,2015-09-21,18:00:45
9001,15812,2015-09-21,19:03:02
9002,15813,2015-09-21,19:07:35
9003,15814,2015-09-21,19:15:25
9004,15818,2015-09-21,20:26:18
9005,15819,2015-09-21,20:27:57
9006,15821,2015-09-21,20:39:18
9007,15825,2015-09-21,22:13:36
9008,15826,2015-09-21,22:23:06
9009,15829,2015-09-22,12:11:12
9010,15831,2015-09-22,12:35:02
9011,15834,2015-09-22,12:57:23
9012,15835,2015-09-22,13:00:31
9013,15836,2015-09-22,13:04:05
9014,15837,2015-09-22,13:15:39
9015,15838,2015-09-22,13:18:06
9016,15841,2015-09-22,14:04:46
9017,15842,2015-09-22,14:13:46
9018,15844,2015-09-22,14:23:01
9019,15845,2015-09-22,14:50:31
9020,15846,2015-09-22,14:59:09
9021,15851,2015-09-22,16:12:53
9022,15852,2015-09-22,16:17:56
9023,15853,2015-09-22,16:21:17
9024,15855,2015-09-22,16:33:05
9025,15857,2015-09-22,16:46:39
9026,15858,2015-09-22,16:47:25
9027,15859,2015-09-22,16:51:57
9028,15861,2015-09-22,18:01:51
9029,15862,2015-09-22,18:12:53
9030,15864,2015-09-22,18:44:00
9031,15866,2015-09-22,19:01:29
9032,15868,2015-09-22,19:24:31
9033,15870,2015-09-22,19:28:21
9034,15872,2015-09-22,20:05:40
9035,15873,2015-09-22,20:19:17
9036,15875,2015-09-22,20:32:57
9037,15879,2015-09-22,21:06:10
9038,15880,2015-09-22,21:15:55
9039,15883,2015-09-23,11:40:33
9040,15886,2015-09-23,11:55:35
9041,15887,2015-09-23,12:09:53
9042,15888,2015-09-23,12:11:09
9043,15889,2015-09-23,12:18:29
9044,15891,2015-09-23,12:30:12
9045,15892,2015-09-23,12:40:54
9046,15893,2015-09-23,12:42:00
9047,15896,2015-09-23,13:12:48
9048,15897,2015-09-23,13:18:47
9049,15898,2015-09-23,13:31:40
9050,15901,2015-09-23,13:58:48
9051,15903,2015-09-23,15:16:46
9052,15904,2015-09-23,15:17:18
9053,15906,2015-09-23,16:01:04
9054,15907,2015-09-23,16:03:21
9055,15909,2015-09-23,16:33:37
9056,15911,2015-09-23,16:34:56
9057,15912,2015-09-23,16:40:17
9058,15913,2015-09-23,16:56:05
9059,15914,2015-09-23,16:56:22
9060,15915,2015-09-23,17:17:23
9061,15917,2015-09-23,17:24:43
9062,15918,2015-09-23,17:33:08
9063,15920,2015-09-23,17:59:49
9064,15921,2015-09-23,18:01:10
9065,15922,2015-09-23,18:21:04
9066,15923,2015-09-23,18:21:21
9067,15925,2015-09-23,18:53:38
9068,15926,2015-09-23,18:56:22
9069,15929,2015-09-23,19:34:08
9070,15930,2015-09-23,19:47:07
9071,15931,2015-09-23,19:54:23
9072,15932,2015-09-23,20:05:30
9073,15933,2015-09-23,20:09:17
9074,15936,2015-09-23,20:45:29
9075,15938,2015-09-23,21:18:15
9076,15939,2015-09-23,21:54:13
9077,15940,2015-09-23,22:03:18
9078,15941,2015-09-26,11:48:15
9079,15942,2015-09-26,11:50:47
9080,15943,2015-09-26,12:36:56
9081,15945,2015-09-26,12:46:10
9082,15947,2015-09-26,12:57:13
9083,15948,2015-09-26,13:33:59
9084,15950,2015-09-26,14:02:54
9085,15951,2015-09-26,14:03:50
9086,15952,2015-09-26,14:05:29
9087,15954,2015-09-26,14:55:47
9088,15956,2015-09-26,15:21:52
9089,15957,2015-09-26,15:26:58
9090,15958,2015-09-26,15:30:41
9091,15960,2015-09-26,16:05:07
9092,15964,2015-09-26,17:40:48
9093,15965,2015-09-26,17:57:55
9094,15967,2015-09-26,18:09:45
9095,15969,2015-09-26,18:17:16
9096,15970,2015-09-26,18:18:57
9097,15972,2015-09-26,18:39:54
9098,15973,2015-09-26,19:16:45
9099,15974,2015-09-26,19:29:10
9100,15977,2015-09-26,19:42:11
9101,15978,2015-09-26,19:42:46
9102,15979,2015-09-26,19:53:10
9103,15981,2015-09-26,20:04:06
9104,15984,2015-09-26,20:20:39
9105,15985,2015-09-26,20:25:42
9106,15989,2015-09-26,21:24:12
9107,15992,2015-09-26,21:48:40
9108,15995,2015-09-26,22:10:47
9109,15996,2015-09-26,22:25:38
9110,15997,2015-09-27,11:53:21
9111,15998,2015-09-27,11:58:40
9112,16001,2015-09-27,12:56:37
9113,16004,2015-09-27,13:07:33
9114,16005,2015-09-27,13:09:49
9115,16006,2015-09-27,13:17:26
9116,16007,2015-09-27,13:20:27
9117,16012,2015-09-27,13:52:19
9118,16013,2015-09-27,13:59:05
9119,16014,2015-09-27,15:04:47
9120,16018,2015-09-27,15:54:25
9121,16019,2015-09-27,15:58:56
9122,16020,2015-09-27,15:59:50
9123,16026,2015-09-27,17:14:43
9124,16028,2015-09-27,17:21:51
9125,16029,2015-09-27,17:31:03
9126,16030,2015-09-27,17:35:13
9127,16032,2015-09-27,17:56:34
9128,16038,2015-09-27,19:21:41
9129,16040,2015-09-27,19:28:05
9130,16041,2015-09-27,19:32:09
9131,16043,2015-09-27,19:58:52
9132,16045,2015-09-27,20:12:32
9133,16046,2015-09-27,20:14:14
9134,16047,2015-09-27,20:40:20
9135,16052,2015-09-27,21:01:07
9136,16053,2015-09-27,21:15:19
9137,16054,2015-09-27,21:25:08
9138,16057,2015-09-27,22:09:46
9139,16059,2015-09-28,11:17:19
9140,16060,2015-09-28,11:39:44
9141,16061,2015-09-28,11:40:53
9142,16062,2015-09-28,11:42:38
9143,16063,2015-09-28,12:03:40
9144,16064,2015-09-28,12:13:55
9145,16066,2015-09-28,12:29:45
9146,16068,2015-09-28,12:48:21
9147,16069,2015-09-28,13:11:19
9148,16070,2015-09-28,13:15:06
9149,16071,2015-09-28,13:18:13
9150,16072,2015-09-28,13:36:24
9151,16073,2015-09-28,13:44:34
9152,16076,2015-09-28,14:43:00
9153,16077,2015-09-28,15:04:54
9154,16079,2015-09-28,15:33:21
9155,16082,2015-09-28,15:52:55
9156,16084,2015-09-28,15:59:06
9157,16085,2015-09-28,16:09:56
9158,16088,2015-09-28,16:21:19
9159,16089,2015-09-28,17:07:10
9160,16093,2015-09-28,17:43:45
9161,16094,2015-09-28,17:49:39
9162,16095,2015-09-28,18:10:43
9163,16097,2015-09-28,18:17:50
9164,16098,2015-09-28,18:35:23
9165,16100,2015-09-28,18:39:55
9166,16102,2015-09-28,19:14:35
9167,16105,2015-09-28,19:26:49
9168,16106,2015-09-28,19:33:30
9169,16107,2015-09-28,19:42:32
9170,16108,2015-09-28,19:47:32
9171,16109,2015-09-28,21:07:56
9172,16110,2015-09-28,21:59:21
9173,16111,2015-09-29,11:24:00
9174,16115,2015-09-29,11:52:59
9175,16117,2015-09-29,12:04:42
9176,16120,2015-09-29,12:28:01
9177,16122,2015-09-29,12:41:22
9178,16124,2015-09-29,13:03:48
9179,16125,2015-09-29,13:15:28
9180,16126,2015-09-29,13:16:52
9181,16127,2015-09-29,13:19:39
9182,16131,2015-09-29,14:31:05
9183,16132,2015-09-29,14:32:36
9184,16133,2015-09-29,14:54:46
9185,16135,2015-09-29,15:19:12
9186,16136,2015-09-29,15:34:57
9187,16138,2015-09-29,15:45:30
9188,16139,2015-09-29,15:46:08
9189,16141,2015-09-29,16:18:45
9190,16143,2015-09-29,16:33:32
9191,16147,2015-09-29,17:23:14
9192,16148,2015-09-29,17:32:30
9193,16149,2015-09-29,17:40:02
9194,16150,2015-09-29,17:44:37
9195,16151,2015-09-29,18:09:15
9196,16153,2015-09-29,18:22:47
9197,16155,2015-09-29,18:24:04
9198,16156,2015-09-29,18:26:31
9199,16157,2015-09-29,18:33:43
9200,16158,2015-09-29,18:50:13
9201,16160,2015-09-29,20:10:52
9202,16162,2015-09-29,20:37:28
9203,16163,2015-09-29,20:37:31
9204,16164,2015-09-29,20:43:59
9205,16166,2015-09-29,21:44:11
9206,16168,2015-09-29,21:57:37
9207,16170,2015-09-29,22:20:44
9208,16172,2015-09-30,11:40:20
9209,16173,2015-09-30,11:47:37
9210,16174,2015-09-30,11:51:37
9211,16175,2015-09-30,11:52:43
9212,16176,2015-09-30,11:57:29
9213,16180,2015-09-30,12:49:26
9214,16182,2015-09-30,13:04:09
9215,16185,2015-09-30,13:16:39
9216,16186,2015-09-30,13:30:56
9217,16187,2015-09-30,13:42:13
9218,16188,2015-09-30,13:42:47
9219,16189,2015-09-30,13:45:27
9220,16190,2015-09-30,13:51:42
9221,16194,2015-09-30,15:27:39
9222,16196,2015-09-30,15:45:49
9223,16197,2015-09-30,16:02:31
9224,16198,2015-09-30,16:08:19
9225,16199,2015-09-30,16:11:25
9226,16202,2015-09-30,16:25:53
9227,16204,2015-09-30,17:01:53
9228,16206,2015-09-30,17:13:45
9229,16207,2015-09-30,17:21:56
9230,16208,2015-09-30,17:24:38
9231,16209,2015-09-30,17:24:57
9232,16210,2015-09-30,17:25:30
9233,16212,2015-09-30,17:53:09
9234,16213,2015-09-30,17:53:30
9235,16215,2015-09-30,18:52:47
9236,16217,2015-09-30,18:59:23
9237,16218,2015-09-30,19:10:02
9238,16220,2015-09-30,19:28:11
9239,16221,2015-09-30,19:46:21
9240,16223,2015-09-30,19:52:20
9241,16224,2015-09-30,20:03:51
9242,16225,2015-09-30,20:11:25
9243,16226,2015-09-30,20:24:54
9244,16229,2015-09-30,21:04:02
9245,16234,2015-10-01,11:45:01
9246,16236,2015-10-01,12:05:37
9247,16237,2015-10-01,12:15:17
9248,16238,2015-10-01,12:19:59
9249,16242,2015-10-01,12:27:17
9250,16244,2015-10-01,12:48:18
9251,16245,2015-10-01,12:52:08
9252,16247,2015-10-01,13:02:56
9253,16249,2015-10-01,13:04:00
9254,16250,2015-10-01,13:06:05
9255,16251,2015-10-01,13:12:21
9256,16253,2015-10-01,13:18:26
9257,16254,2015-10-01,13:23:06
9258,16255,2015-10-01,13:25:24
9259,16256,2015-10-01,13:26:02
9260,16258,2015-10-01,13:41:40
9261,16259,2015-10-01,13:55:14
9262,16261,2015-10-01,14:37:52
9263,16263,2015-10-01,14:45:50
9264,16265,2015-10-01,14:47:35
9265,16268,2015-10-01,14:58:34
9266,16269,2015-10-01,15:08:24
9267,16270,2015-10-01,15:18:33
9268,16271,2015-10-01,15:27:24
9269,16272,2015-10-01,15:35:45
9270,16275,2015-10-01,16:32:16
9271,16276,2015-10-01,16:49:34
9272,16277,2015-10-01,16:55:21
9273,16278,2015-10-01,16:57:39
9274,16279,2015-10-01,17:02:57
9275,16280,2015-10-01,17:07:51
9276,16281,2015-10-01,17:15:45
9277,16282,2015-10-01,17:23:23
9278,16283,2015-10-01,17:30:14
9279,16284,2015-10-01,17:38:09
9280,16285,2015-10-01,17:45:54
9281,16286,2015-10-01,17:46:13
9282,16287,2015-10-01,17:52:12
9283,16290,2015-10-01,18:07:53
9284,16291,2015-10-01,18:17:53
9285,16292,2015-10-01,18:21:20
9286,16293,2015-10-01,18:22:28
9287,16294,2015-10-01,18:24:56
9288,16296,2015-10-01,18:31:18
9289,16298,2015-10-01,18:34:52
9290,16300,2015-10-01,18:40:41
9291,16301,2015-10-01,18:48:13
9292,16303,2015-10-01,19:44:33
9293,16305,2015-10-01,19:49:15
9294,16308,2015-10-01,20:08:56
9295,16310,2015-10-01,20:19:04
9296,16313,2015-10-01,21:00:14
9297,16315,2015-10-01,21:52:23
9298,16316,2015-10-01,22:28:49
9299,16319,2015-10-02,11:52:55
9300,16322,2015-10-02,12:08:23
9301,16323,2015-10-02,12:08:48
9302,16324,2015-10-02,12:10:40
9303,16325,2015-10-02,12:20:52
9304,16326,2015-10-02,12:54:47
9305,16327,2015-10-02,13:04:53
9306,16328,2015-10-02,13:13:47
9307,16329,2015-10-02,13:18:02
9308,16330,2015-10-02,13:25:59
9309,16337,2015-10-02,13:53:17
9310,16338,2015-10-02,14:09:46
9311,16339,2015-10-02,14:13:09
9312,16340,2015-10-02,14:38:20
9313,16342,2015-10-02,15:48:29
9314,16345,2015-10-02,16:24:34
9315,16347,2015-10-02,17:04:30
9316,16350,2015-10-02,17:38:55
9317,16352,2015-10-02,18:06:52
9318,16355,2015-10-02,18:10:32
9319,16356,2015-10-02,18:21:44
9320,16357,2015-10-02,18:34:49
9321,16358,2015-10-02,18:36:38
9322,16360,2015-10-02,19:03:59
9323,16361,2015-10-02,19:20:47
9324,16363,2015-10-02,19:39:43
9325,16364,2015-10-02,20:16:45
9326,16365,2015-10-02,20:24:04
9327,16366,2015-10-02,20:27:46
9328,16368,2015-10-02,20:58:14
9329,16370,2015-10-02,21:34:56
9330,16371,2015-10-02,21:54:03
9331,16372,2015-10-02,22:34:28
9332,16373,2015-10-02,22:34:47
9333,16374,2015-10-02,22:36:47
9334,16376,2015-10-02,22:45:02
9335,16377,2015-10-02,22:47:43
9336,16378,2015-10-03,11:53:41
9337,16380,2015-10-03,12:02:51
9338,16381,2015-10-03,12:04:45
9339,16383,2015-10-03,12:22:07
9340,16384,2015-10-03,12:29:09
9341,16386,2015-10-03,13:26:32
9342,16387,2015-10-03,13:27:37
9343,16389,2015-10-03,14:11:16
9344,16392,2015-10-03,14:38:50
9345,16394,2015-10-03,14:52:47
9346,16396,2015-10-03,15:15:46
9347,16398,2015-10-03,15:50:46
9348,16399,2015-10-03,15:57:26
9349,16400,2015-10-03,15:57:31
9350,16401,2015-10-03,15:58:03
9351,16403,2015-10-03,16:30:30
9352,16406,2015-10-03,16:40:15
9353,16407,2015-10-03,16:58:32
9354,16408,2015-10-03,17:16:12
9355,16410,2015-10-03,17:35:45
9356,16411,2015-10-03,17:39:10
9357,16412,2015-10-03,17:54:27
9358,16414,2015-10-03,18:18:47
9359,16415,2015-10-03,18:21:38
9360,16416,2015-10-03,18:35:19
9361,16417,2015-10-03,18:37:46
9362,16418,2015-10-03,19:04:35
9363,16420,2015-10-03,19:18:09
9364,16421,2015-10-03,19:26:25
9365,16422,2015-10-03,19:43:27
9366,16425,2015-10-03,19:57:12
9367,16428,2015-10-03,20:24:30
9368,16429,2015-10-03,21:12:23
9369,16430,2015-10-03,21:13:09
9370,16431,2015-10-03,21:13:13
9371,16432,2015-10-03,21:15:31
9372,16433,2015-10-03,21:22:12
9373,16434,2015-10-03,21:31:01
9374,16435,2015-10-03,22:21:51
9375,16436,2015-10-03,22:30:00
9376,16438,2015-10-03,23:05:08
9377,16439,2015-10-04,10:54:55
9378,16440,2015-10-04,11:44:39
9379,16442,2015-10-04,11:55:49
9380,16443,2015-10-04,12:33:27
9381,16444,2015-10-04,12:45:30
9382,16447,2015-10-04,13:21:11
9383,16448,2015-10-04,13:40:48
9384,16450,2015-10-04,13:53:32
9385,16452,2015-10-04,14:10:07
9386,16453,2015-10-04,14:16:12
9387,16455,2015-10-04,14:47:24
9388,16456,2015-10-04,15:20:22
9389,16458,2015-10-04,16:36:07
9390,16460,2015-10-04,16:42:50
9391,16462,2015-10-04,17:01:22
9392,16463,2015-10-04,17:11:42
9393,16464,2015-10-04,17:31:19
9394,16465,2015-10-04,17:52:59
9395,16467,2015-10-04,18:24:43
9396,16468,2015-10-04,18:39:34
9397,16470,2015-10-04,19:18:03
9398,16476,2015-10-04,20:02:14
9399,16477,2015-10-04,20:13:30
9400,16478,2015-10-04,20:24:50
9401,16479,2015-10-04,20:27:17
9402,16483,2015-10-04,21:08:48
9403,16484,2015-10-04,21:24:50
9404,16486,2015-10-04,21:29:07
9405,16487,2015-10-04,21:35:53
9406,16488,2015-10-04,21:40:19
9407,16489,2015-10-04,22:15:08
9408,16494,2015-10-06,12:14:06
9409,16495,2015-10-06,12:22:10
9410,16501,2015-10-06,13:04:44
9411,16502,2015-10-06,13:07:03
9412,16504,2015-10-06,13:16:59
9413,16505,2015-10-06,13:24:17
9414,16507,2015-10-06,13:38:07
9415,16508,2015-10-06,13:55:36
9416,16509,2015-10-06,13:56:17
9417,16510,2015-10-06,13:57:04
9418,16511,2015-10-06,14:02:21
9419,16512,2015-10-06,14:12:32
9420,16513,2015-10-06,14:12:59
9421,16517,2015-10-06,15:21:57
9422,16518,2015-10-06,15:24:20
9423,16520,2015-10-06,15:35:38
9424,16522,2015-10-06,16:06:12
9425,16523,2015-10-06,16:16:36
9426,16524,2015-10-06,16:18:56
9427,16527,2015-10-06,16:56:04
9428,16528,2015-10-06,16:57:51
9429,16529,2015-10-06,17:07:32
9430,16530,2015-10-06,17:11:13
9431,16531,2015-10-06,18:05:03
9432,16533,2015-10-06,18:25:39
9433,16535,2015-10-06,18:49:34
9434,16536,2015-10-06,19:03:35
9435,16543,2015-10-06,19:55:20
9436,16544,2015-10-06,20:09:23
9437,16546,2015-10-06,20:45:58
9438,16547,2015-10-06,20:57:50
9439,16555,2015-10-07,11:40:47
9440,16556,2015-10-07,11:55:51
9441,16558,2015-10-07,12:28:10
9442,16559,2015-10-07,12:32:22
9443,16562,2015-10-07,12:50:15
9444,16564,2015-10-07,12:52:33
9445,16569,2015-10-07,13:26:14
9446,16570,2015-10-07,13:27:38
9447,16573,2015-10-07,13:52:21
9448,16575,2015-10-07,14:09:56
9449,16577,2015-10-07,15:03:13
9450,16578,2015-10-07,16:05:42
9451,16579,2015-10-07,16:07:39
9452,16580,2015-10-07,16:09:26
9453,16584,2015-10-07,16:46:17
9454,16585,2015-10-07,16:47:03
9455,16587,2015-10-07,16:59:21
9456,16588,2015-10-07,17:24:31
9457,16589,2015-10-07,17:31:15
9458,16590,2015-10-07,17:38:30
9459,16593,2015-10-07,18:03:45
9460,16597,2015-10-07,18:34:49
9461,16599,2015-10-07,18:42:50
9462,16600,2015-10-07,18:55:40
9463,16602,2015-10-07,19:08:22
9464,16603,2015-10-07,19:28:25
9465,16604,2015-10-07,19:32:49
9466,16607,2015-10-07,20:26:10
9467,16608,2015-10-07,20:37:04
9468,16609,2015-10-07,20:48:12
9469,16611,2015-10-07,21:18:39
9470,16618,2015-10-08,12:19:27
9471,16621,2015-10-08,12:30:51
9472,16622,2015-10-08,12:31:56
9473,16624,2015-10-08,12:47:11
9474,16625,2015-10-08,13:25:04
9475,16627,2015-10-08,13:32:22
9476,16629,2015-10-08,14:00:42
9477,16630,2015-10-08,14:04:34
9478,16632,2015-10-08,14:46:41
9479,16636,2015-10-08,15:51:02
9480,16637,2015-10-08,16:09:04
9481,16643,2015-10-08,17:47:08
9482,16644,2015-10-08,18:01:01
9483,16646,2015-10-08,18:10:40
9484,16647,2015-10-08,18:25:02
9485,16648,2015-10-08,18:44:02
9486,16650,2015-10-08,18:59:52
9487,16651,2015-10-08,19:11:48
9488,16652,2015-10-08,19:22:26
9489,16653,2015-10-08,19:29:44
9490,16655,2015-10-08,20:15:36
9491,16657,2015-10-08,20:36:44
9492,16659,2015-10-08,21:18:01
9493,16660,2015-10-08,21:22:01
9494,16661,2015-10-08,21:55:10
9495,16662,2015-10-09,11:35:26
9496,16663,2015-10-09,12:03:21
9497,16665,2015-10-09,12:05:45
9498,16667,2015-10-09,12:15:09
9499,16668,2015-10-09,12:31:42
9500,16669,2015-10-09,12:34:12
9501,16671,2015-10-09,12:43:20
9502,16674,2015-10-09,13:42:22
9503,16675,2015-10-09,13:43:17
9504,16677,2015-10-09,13:47:06
9505,16681,2015-10-09,14:43:45
9506,16685,2015-10-09,15:42:56
9507,16686,2015-10-09,16:47:24
9508,16687,2015-10-09,17:25:40
9509,16688,2015-10-09,17:35:26
9510,16689,2015-10-09,17:37:41
9511,16690,2015-10-09,17:56:10
9512,16694,2015-10-09,18:13:06
9513,16695,2015-10-09,18:16:10
9514,16697,2015-10-09,18:42:28
9515,16698,2015-10-09,18:43:38
9516,16703,2015-10-09,19:39:45
9517,16704,2015-10-09,20:02:30
9518,16705,2015-10-09,20:20:57
9519,16706,2015-10-09,20:23:36
9520,16707,2015-10-09,20:28:30
9521,16709,2015-10-09,20:40:33
9522,16710,2015-10-09,20:40:35
9523,16711,2015-10-09,20:43:09
9524,16716,2015-10-09,21:33:13
9525,16717,2015-10-09,21:37:46
9526,16719,2015-10-09,22:16:16
9527,16721,2015-10-09,22:54:32
9528,16724,2015-10-10,12:02:47
9529,16726,2015-10-10,12:41:30
9530,16727,2015-10-10,12:50:44
9531,16728,2015-10-10,13:01:01
9532,16729,2015-10-10,13:21:28
9533,16731,2015-10-10,13:57:59
9534,16733,2015-10-10,14:12:11
9535,16735,2015-10-10,14:26:34
9536,16736,2015-10-10,14:29:27
9537,16737,2015-10-10,14:30:48
9538,16742,2015-10-10,15:50:19
9539,16746,2015-10-10,16:43:44
9540,16750,2015-10-10,17:12:41
9541,16751,2015-10-10,17:15:43
9542,16754,2015-10-10,18:02:38
9543,16755,2015-10-10,18:12:52
9544,16756,2015-10-10,18:26:02
9545,16757,2015-10-10,18:26:45
9546,16758,2015-10-10,18:30:41
9547,16759,2015-10-10,19:04:36
9548,16762,2015-10-10,19:58:12
9549,16763,2015-10-10,20:00:02
9550,16766,2015-10-10,20:12:30
9551,16770,2015-10-10,20:41:46
9552,16772,2015-10-10,20:48:52
9553,16774,2015-10-10,21:05:43
9554,16775,2015-10-10,21:47:40
9555,16779,2015-10-10,22:15:17
9556,16782,2015-10-10,22:59:13
9557,16784,2015-10-11,12:11:50
9558,16785,2015-10-11,12:20:13
9559,16786,2015-10-11,12:30:56
9560,16787,2015-10-11,13:12:52
9561,16788,2015-10-11,13:22:24
9562,16789,2015-10-11,13:55:27
9563,16791,2015-10-11,14:04:44
9564,16796,2015-10-11,15:35:26
9565,16800,2015-10-11,16:47:56
9566,16801,2015-10-11,16:58:44
9567,16802,2015-10-11,17:01:11
9568,16803,2015-10-11,17:19:27
